,trial,opinion,activated,visited,algorithm,seed_size,algorithm_time,opinion_distr_func,ffm_distr_func,use_communities
0,0,163191.94722532068,1,2,min_opinion_solution,1,0.25658607482910156,polarized,random,True
1,1,163191.94722532068,1,2,min_opinion_solution,1,0.25658607482910156,polarized,random,True
2,2,163191.94722532068,1,2,min_opinion_solution,1,0.25658607482910156,polarized,random,True
3,3,163191.94722532068,1,2,min_opinion_solution,1,0.25658607482910156,polarized,random,True
4,4,163191.94722532068,1,2,min_opinion_solution,1,0.25658607482910156,polarized,random,True
5,5,163191.94722532068,1,2,min_opinion_solution,1,0.25658607482910156,polarized,random,True
6,6,163191.94722532068,1,2,min_opinion_solution,1,0.25658607482910156,polarized,random,True
7,7,163191.94722532068,1,2,min_opinion_solution,1,0.25658607482910156,polarized,random,True
8,8,163191.94722532068,1,2,min_opinion_solution,1,0.25658607482910156,polarized,random,True
9,9,163191.94722532068,1,2,min_opinion_solution,1,0.25658607482910156,polarized,random,True
10,0,154346.06138774074,10,50,min_opinion_solution,10,0.29456496238708496,polarized,random,True
11,1,154347.29958096961,13,62,min_opinion_solution,10,0.29456496238708496,polarized,random,True
12,2,154349.09630426092,14,60,min_opinion_solution,10,0.29456496238708496,polarized,random,True
13,3,154347.44726399562,12,54,min_opinion_solution,10,0.29456496238708496,polarized,random,True
14,4,154346.84000821225,11,50,min_opinion_solution,10,0.29456496238708496,polarized,random,True
15,5,154350.63783692135,16,57,min_opinion_solution,10,0.29456496238708496,polarized,random,True
16,6,154346.84000821225,11,50,min_opinion_solution,10,0.29456496238708496,polarized,random,True
17,7,154347.78219864864,12,50,min_opinion_solution,10,0.29456496238708496,polarized,random,True
18,8,154352.25632229573,18,65,min_opinion_solution,10,0.29456496238708496,polarized,random,True
19,9,154349.46209194718,18,61,min_opinion_solution,10,0.29456496238708496,polarized,random,True
20,0,159653.55241757777,34,151,min_opinion_solution,20,0.2843050956726074,polarized,random,True
21,1,159650.7794391552,26,121,min_opinion_solution,20,0.2843050956726074,polarized,random,True
22,2,159654.22698137246,33,174,min_opinion_solution,20,0.2843050956726074,polarized,random,True
23,3,159654.33406143065,34,202,min_opinion_solution,20,0.2843050956726074,polarized,random,True
24,4,159652.1782142591,29,125,min_opinion_solution,20,0.2843050956726074,polarized,random,True
25,5,159658.2344568377,40,200,min_opinion_solution,20,0.2843050956726074,polarized,random,True
26,6,159655.25926547282,33,184,min_opinion_solution,20,0.2843050956726074,polarized,random,True
27,7,159648.52713038583,23,117,min_opinion_solution,20,0.2843050956726074,polarized,random,True
28,8,159651.40224185862,29,136,min_opinion_solution,20,0.2843050956726074,polarized,random,True
29,9,159655.52834734568,34,134,min_opinion_solution,20,0.2843050956726074,polarized,random,True
30,0,163059.13272510414,37,235,min_opinion_solution,30,0.2974510192871094,polarized,random,True
31,1,163068.91235190976,49,332,min_opinion_solution,30,0.2974510192871094,polarized,random,True
32,2,163063.32630736602,46,261,min_opinion_solution,30,0.2974510192871094,polarized,random,True
33,3,163063.6021501203,42,243,min_opinion_solution,30,0.2974510192871094,polarized,random,True
34,4,163064.63546434246,49,342,min_opinion_solution,30,0.2974510192871094,polarized,random,True
35,5,163064.8190821945,47,315,min_opinion_solution,30,0.2974510192871094,polarized,random,True
36,6,163059.99533391983,38,237,min_opinion_solution,30,0.2974510192871094,polarized,random,True
37,7,163067.8236915137,54,316,min_opinion_solution,30,0.2974510192871094,polarized,random,True
38,8,163063.52673724218,45,250,min_opinion_solution,30,0.2974510192871094,polarized,random,True
39,9,163064.6019373057,48,300,min_opinion_solution,30,0.2974510192871094,polarized,random,True
40,0,158483.7863782742,73,299,min_opinion_solution,40,0.2793879508972168,polarized,random,True
41,1,158472.64756905034,70,333,min_opinion_solution,40,0.2793879508972168,polarized,random,True
42,2,158486.45055513014,84,419,min_opinion_solution,40,0.2793879508972168,polarized,random,True
43,3,158476.9353295608,66,270,min_opinion_solution,40,0.2793879508972168,polarized,random,True
44,4,158490.4847245653,87,424,min_opinion_solution,40,0.2793879508972168,polarized,random,True
45,5,158477.88759092154,66,290,min_opinion_solution,40,0.2793879508972168,polarized,random,True
46,6,158492.01161125774,94,406,min_opinion_solution,40,0.2793879508972168,polarized,random,True
47,7,158469.9846966253,59,269,min_opinion_solution,40,0.2793879508972168,polarized,random,True
48,8,158472.72257215466,63,289,min_opinion_solution,40,0.2793879508972168,polarized,random,True
49,9,158470.0674850559,59,263,min_opinion_solution,40,0.2793879508972168,polarized,random,True
50,0,158218.98481966104,86,455,min_opinion_solution,50,0.27867603302001953,polarized,random,True
51,1,158210.90535474048,68,420,min_opinion_solution,50,0.27867603302001953,polarized,random,True
52,2,158226.61500196048,99,513,min_opinion_solution,50,0.27867603302001953,polarized,random,True
53,3,158208.24379045554,72,367,min_opinion_solution,50,0.27867603302001953,polarized,random,True
54,4,158223.3596966912,85,603,min_opinion_solution,50,0.27867603302001953,polarized,random,True
55,5,158221.06571723917,84,431,min_opinion_solution,50,0.27867603302001953,polarized,random,True
56,6,158219.5975362351,85,393,min_opinion_solution,50,0.27867603302001953,polarized,random,True
57,7,158210.637695185,71,390,min_opinion_solution,50,0.27867603302001953,polarized,random,True
58,8,158216.02932059768,78,363,min_opinion_solution,50,0.27867603302001953,polarized,random,True
59,9,158218.81524548586,81,420,min_opinion_solution,50,0.27867603302001953,polarized,random,True
